thr,sensitivity,specificity,precision,npv,accuracy,f1,brier,tp,fp,tn,fn
0.3759999999999997,0.4563106796116505,0.848,0.4519230769230769,0.8502673796791443,0.7635983263598326,0.4541062801932368,0.14716036798888504,47,57,318,56
0.3769999999999997,0.4563106796116505,0.848,0.4519230769230769,0.8502673796791443,0.7635983263598326,0.4541062801932368,0.14716036798888504,47,57,318,56
0.37799999999999967,0.44660194174757284,0.8533333333333334,0.45544554455445546,0.8488063660477454,0.7656903765690377,0.4509803921568628,0.14716036798888504,46,55,320,57
0.37899999999999967,0.44660194174757284,0.856,0.46,0.8492063492063492,0.7677824267782427,0.45320197044334976,0.14716036798888504,46,54,321,57
0.37999999999999967,0.44660194174757284,0.856,0.46,0.8492063492063492,0.7677824267782427,0.45320197044334976,0.14716036798888504,46,54,321,57
0.3809999999999997,0.44660194174757284,0.8586666666666667,0.46464646464646464,0.8496042216358839,0.7698744769874477,0.4554455445544554,0.14716036798888504,46,53,322,57
0.3819999999999997,0.44660194174757284,0.8586666666666667,0.46464646464646464,0.8496042216358839,0.7698744769874477,0.4554455445544554,0.14716036798888504,46,53,322,57
0.3829999999999997,0.44660194174757284,0.8586666666666667,0.46464646464646464,0.8496042216358839,0.7698744769874477,0.4554455445544554,0.14716036798888504,46,53,322,57
0.3839999999999997,0.44660194174757284,0.8586666666666667,0.46464646464646464,0.8496042216358839,0.7698744769874477,0.4554455445544554,0.14716036798888504,46,53,322,57
0.3849999999999997,0.44660194174757284,0.8613333333333333,0.46938775510204084,0.85,0.7719665271966527,0.4577114427860697,0.14716036798888504,46,52,323,57
0.3859999999999997,0.44660194174757284,0.8613333333333333,0.46938775510204084,0.85,0.7719665271966527,0.4577114427860697,0.14716036798888504,46,52,323,57
0.3869999999999997,0.44660194174757284,0.8666666666666667,0.4791666666666667,0.8507853403141361,0.7761506276150628,0.4623115577889447,0.14716036798888504,46,50,325,57
0.3879999999999997,0.4368932038834951,0.8693333333333333,0.4787234042553192,0.8489583333333334,0.7761506276150628,0.45685279187817257,0.14716036798888504,45,49,326,58
0.3889999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3899999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3909999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3919999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3929999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3939999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3949999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3959999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3969999999999997,0.4368932038834951,0.872,0.4838709677419355,0.8493506493506493,0.7782426778242678,0.4591836734693877,0.14716036798888504,45,48,327,58
0.3979999999999997,0.4368932038834951,0.8773333333333333,0.4945054945054945,0.8501291989664083,0.7824267782426778,0.46391752577319584,0.14716036798888504,45,46,329,58
0.3989999999999997,0.42718446601941745,0.8773333333333333,0.4888888888888889,0.8479381443298969,0.7803347280334728,0.4559585492227979,0.14716036798888504,44,46,329,59
0.3999999999999997,0.42718446601941745,0.8773333333333333,0.4888888888888889,0.8479381443298969,0.7803347280334728,0.4559585492227979,0.14716036798888504,44,46,329,59
0.4009999999999997,0.42718446601941745,0.88,0.4943820224719101,0.8483290488431876,0.7824267782426778,0.4583333333333333,0.14716036798888504,44,45,330,59
0.4019999999999997,0.4174757281553398,0.8826666666666667,0.4942528735632184,0.8465473145780051,0.7824267782426778,0.4526315789473684,0.14716036798888504,43,44,331,60
0.4029999999999997,0.4174757281553398,0.8826666666666667,0.4942528735632184,0.8465473145780051,0.7824267782426778,0.4526315789473684,0.14716036798888504,43,44,331,60
0.4039999999999997,0.4174757281553398,0.8826666666666667,0.4942528735632184,0.8465473145780051,0.7824267782426778,0.4526315789473684,0.14716036798888504,43,44,331,60
0.4049999999999997,0.4077669902912621,0.8853333333333333,0.49411764705882355,0.8447837150127226,0.7824267782426778,0.4468085106382978,0.14716036798888504,42,43,332,61
0.4059999999999997,0.39805825242718446,0.8853333333333333,0.4880952380952381,0.8426395939086294,0.7803347280334728,0.4385026737967914,0.14716036798888504,41,43,332,62
0.4069999999999997,0.39805825242718446,0.8853333333333333,0.4880952380952381,0.8426395939086294,0.7803347280334728,0.4385026737967914,0.14716036798888504,41,43,332,62
0.4079999999999997,0.3883495145631068,0.8853333333333333,0.4819277108433735,0.8405063291139241,0.7782426778242678,0.43010752688172044,0.14716036798888504,40,43,332,63
0.4089999999999997,0.3883495145631068,0.8853333333333333,0.4819277108433735,0.8405063291139241,0.7782426778242678,0.43010752688172044,0.14716036798888504,40,43,332,63
0.4099999999999997,0.3786407766990291,0.888,0.48148148148148145,0.8387909319899244,0.7782426778242678,0.42391304347826086,0.14716036798888504,39,42,333,64
0.41099999999999964,0.36893203883495146,0.888,0.475,0.8366834170854272,0.7761506276150628,0.41530054644808745,0.14716036798888504,38,42,333,65
0.41199999999999964,0.36893203883495146,0.888,0.475,0.8366834170854272,0.7761506276150628,0.41530054644808745,0.14716036798888504,38,42,333,65
